cve_id,state,days_public,hours_public,public_date,public_date_origin,clock_known,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,source_urls,package,ecosystem,description,state_verified_this_run
CVE-2025-64860,RESERVED,288,6912,2025-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-10,288,csaf,1,csaf:Nationaal Cyber Security Centrum	NCSC-2025-0389	https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0389.json,"{""csaf"": ""https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0389.json""}",,,CVE-2025-64860,true
CVE-2025-14400,RESERVED,288,6912,2025-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-10,288,zdi,1,zdi:ZDI-25-1061,"{""zdi"": ""https://www.zerodayinitiative.com/advisories/ZDI-25-1061/""}",,,ZDI advisory ZDI-25-1061,true
CVE-2025-43874,RESERVED,287,6888,2025-12-11,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-11,287,csaf,1,csaf:CISA	ICSA-25-345-02	https://raw.githubusercontent.com/cisagov/CSAF/develop/csaf_files/OT/white/2025/icsa-25-345-02.json,"{""csaf"": ""https://raw.githubusercontent.com/cisagov/CSAF/develop/csaf_files/OT/white/2025/icsa-25-345-02.json""}",,,Johnson Controls iSTAR Ultra,true
CVE-2025-46681,RESERVED,283,6792,2025-12-15,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-15,283,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2856	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2856.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2856.json""}",,,CVE-2025-46681,true
CVE-2025-67854,RESERVED,283,6792,2025-12-15,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-15,283,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2851	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2851.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2851.json""}",,,CVE-2025-67854,true
CVE-2025-66475,RESERVED,282,6768,2025-12-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-16,282,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2865	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2865.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2865.json""}",,,CVE-2025-66475,true
CVE-2025-57779,RESERVED,274,6576,2025-12-24,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-24,274,csaf,1,csaf:Nationaal Cyber Security Centrum	NCSC-2025-0401	https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0401.json,"{""csaf"": ""https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0401.json""}",,,CVE-2025-57779,true
CVE-2025-58085,RESERVED,274,6576,2025-12-24,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-24,274,csaf,1,csaf:Nationaal Cyber Security Centrum	NCSC-2025-0401	https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0401.json,"{""csaf"": ""https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0401.json""}",,,CVE-2025-58085,true
CVE-2025-59488,RESERVED,274,6576,2025-12-24,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-24,274,csaf,1,csaf:Nationaal Cyber Security Centrum	NCSC-2025-0401	https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0401.json,"{""csaf"": ""https://advisories.ncsc.nl/csaf/v2/2025/ncsc-2025-0401.json""}",,,CVE-2025-59488,true
CVE-2025-67326,RESERVED,270,6480,2025-12-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-28,270,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2923	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json""}",,,CVE-2025-67326,true
CVE-2025-67327,RESERVED,270,6480,2025-12-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-28,270,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2923	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json""}",,,CVE-2025-67327,true
CVE-2025-67328,RESERVED,270,6480,2025-12-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-28,270,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2923	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json""}",,,CVE-2025-67328,true
CVE-2025-67329,RESERVED,270,6480,2025-12-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-12-28,270,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-2923	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-2923.json""}",,,CVE-2025-67329,true
CVE-2025-65606,RESERVED,261,6264,2026-01-06,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-01-06,261,certcc,1,certcc:VU#295169,"{""certcc"": ""https://www.kb.cert.org/vuls/id/295169""}",,,TOTOLINK EX200 firmware-upload error handling can activate an unauthenticated root telnet service,true
CVE-2025-13328,RESERVED,252,6048,2026-01-15,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-01-15,252,certcc,1,certcc:VU#472136,"{""certcc"": ""https://www.kb.cert.org/vuls/id/472136""}",,,Information Leak and DoS Vulnerabilities in Redmi Buds 3 Pro through 6 Pro,true
CVE-2025-13834,RESERVED,252,6048,2026-01-15,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-01-15,252,certcc,1,certcc:VU#472136,"{""certcc"": ""https://www.kb.cert.org/vuls/id/472136""}",,,Information Leak and DoS Vulnerabilities in Redmi Buds 3 Pro through 6 Pro,true
CVE-2024-31884,RESERVED,247,5928,2026-01-20,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-01-20,247,"alas,csaf,debian,ghsa-repos,redhat,ubuntu-osv",6,alas:CVE-2024-31884;csaf:Red Hat Product Security	RHSA-2026:1536	https://security.access.redhat.com/data/csaf/v2/advisories/2026/rhsa-2026_1536.json;debian:ceph;ghsa-repos:ceph/ceph	GHSA-xj9f-7g59-m4jx;redhat:CVE-2024-31884;ubuntu-osv:UBUNTU-CVE-2024,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2024-31884.html"", ""csaf"": ""https://security.access.redhat.com/data/csaf/v2/advisories/2026/rhsa-2026_1536.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2024-31884"", ""ghsa-repos"": ""https://github.com/ceph/ceph/security/advisories/GHSA-xj9f-7g59-m4jx"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2024-31884"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2024-31884""}",ceph,,"A vulnerability was found in how Ceph uses Pybind, which does not implement correct certificate checking.",true
CVE-2025-65586,RESERVED,247,5928,2026-01-20,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-01-20,247,certcc,1,certcc:VU#481830,"{""certcc"": ""https://www.kb.cert.org/vuls/id/481830""}",,,Libheif uncompressed codec lacks bounds check leading to application crash,true
CVE-2025-65852,RESERVED,230,5520,2026-02-06,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-06,230,"ghsa,ghsa-repos,osv",3,ghsa-repos:gogs/gogs	GHSA-rjv5-9px2-fqw6;ghsa:GHSA-rjv5-9px2-fqw6;osv:Go:gogs.io/gogs,"{""ghsa"": ""https://github.com/advisories/GHSA-rjv5-9px2-fqw6"", ""ghsa-repos"": ""https://github.com/gogs/gogs/security/advisories/GHSA-rjv5-9px2-fqw6"", ""osv"": ""https://osv.dev/list?q=CVE-2025-65852""}",gogs.io/gogs,Go,Gogs has authorization bypass in repository deletion API,true
CVE-2025-0026,RESERVED,226,5424,2026-02-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-10,226,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0381	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0381.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0381.json""}",,,CVE-2025-0026,true
CVE-2026-25995,RESERVED,225,5400,2026-02-11,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-11,225,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-727f-w7gp-pw84,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-727f-w7gp-pw84""}",,,opf/openproject repository advisory GHSA-727f-w7gp-pw84,true
CVE-2026-25948,RESERVED,225,5400,2026-02-11,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-11,225,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-8fq7-cmmf-2793,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-8fq7-cmmf-2793""}",,,opf/openproject repository advisory GHSA-8fq7-cmmf-2793,true
CVE-2025-64441,RESERVED,224,5376,2026-02-12,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-12,224,"csaf,ghsa-repos",2,csaf:SUSE Product Security Team	openSUSE-SU-2026:10189-1	https://ftp.suse.com/pub/projects/security/csaf/opensuse-su-2026_10189-1.json;ghsa-repos:owncloud/security-advisories	GHSA-rm46-prxr-79cr,"{""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf/opensuse-su-2026_10189-1.json"", ""ghsa-repos"": ""https://github.com/owncloud/security-advisories/security/advisories/GHSA-rm46-prxr-79cr""}",,,owncloud/security-advisories repository advisory GHSA-rm46-prxr-79cr,true
CVE-2023-50756,RESERVED,224,5376,2026-02-12,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-12,224,csaf,1,csaf:SUSE Product Security Team	SUSE-SU-2026:0473-1	https://ftp.suse.com/pub/projects/security/csaf/suse-su-2026_0473-1.json,"{""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf/suse-su-2026_0473-1.json""}",,,CVE-2023-50756,true
CVE-2026-2574,RESERVED,220,5280,2026-02-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-16,220,"alas,csaf,debian,redhat",4,alas:CVE-2026-2574;csaf:SUSE Product Security Team	CVE-2026-2574	https://ftp.suse.com/pub/projects/security/csaf-vex/cve-2026-2574.json;debian:glib-networking;redhat:CVE-2026-2574,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-2574.html"", ""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf-vex/cve-2026-2574.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-2574"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2026-2574""}",glib-networking,,A flaw was found in glib-networking.,true
CVE-2026-27006,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-4fvm-rrc8-mgch,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-4fvm-rrc8-mgch""}",,,opf/openproject repository advisory GHSA-4fvm-rrc8-mgch,true
CVE-2026-26976,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-6m5j-mp2j-cgmm,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-6m5j-mp2j-cgmm""}",,,opf/openproject repository advisory GHSA-6m5j-mp2j-cgmm,true
CVE-2026-26970,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-jrhg-mx22-57rm,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-jrhg-mx22-57rm""}",,,opf/openproject repository advisory GHSA-jrhg-mx22-57rm,true
CVE-2026-26971,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-xh2h-jfr6-3qhc,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-xh2h-jfr6-3qhc""}",,,opf/openproject repository advisory GHSA-xh2h-jfr6-3qhc,true
CVE-2026-26969,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-r4v5-h2fp-fhxf,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-r4v5-h2fp-fhxf""}",,,opf/openproject repository advisory GHSA-r4v5-h2fp-fhxf,true
CVE-2026-26966,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-5m66-2gm7-6jcc,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-5m66-2gm7-6jcc""}",,,opf/openproject repository advisory GHSA-5m66-2gm7-6jcc,true
CVE-2026-26968,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-g62r-9rgf-h53q,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-g62r-9rgf-h53q""}",,,opf/openproject repository advisory GHSA-g62r-9rgf-h53q,true
CVE-2026-27019,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-r85w-rv9m-q784,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-r85w-rv9m-q784""}",,,opf/openproject repository advisory GHSA-r85w-rv9m-q784,true
CVE-2025-67832,RESERVED,218,5232,2026-02-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-18,218,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0461	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0461.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0461.json""}",,,CVE-2025-67832,true
CVE-2026-27164,RESERVED,215,5160,2026-02-21,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-21,215,"csaf,ghsa-repos",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0472	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json;ghsa-repos:openclaw/openclaw	GHSA-x2g4-7mj7-2hhj,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json"", ""ghsa-repos"": ""https://github.com/openclaw/openclaw/security/advisories/GHSA-x2g4-7mj7-2hhj""}",,,openclaw/openclaw repository advisory GHSA-x2g4-7mj7-2hhj,true
CVE-2026-27165,RESERVED,215,5160,2026-02-21,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-21,215,"csaf,ghsa-repos",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0472	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json;ghsa-repos:openclaw/openclaw	GHSA-74xj-763f-264w,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json"", ""ghsa-repos"": ""https://github.com/openclaw/openclaw/security/advisories/GHSA-74xj-763f-264w""}",,,openclaw/openclaw repository advisory GHSA-74xj-763f-264w,true
CVE-2026-27159,RESERVED,215,5160,2026-02-21,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-21,215,"csaf,ghsa-repos",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0472	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json;ghsa-repos:openclaw/openclaw	GHSA-xwcr-v472-8hhr,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json"", ""ghsa-repos"": ""https://github.com/openclaw/openclaw/security/advisories/GHSA-xwcr-v472-8hhr""}",,,openclaw/openclaw repository advisory GHSA-xwcr-v472-8hhr,true
CVE-2026-27158,RESERVED,215,5160,2026-02-21,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-21,215,"csaf,ghsa-repos",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0472	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json;ghsa-repos:openclaw/openclaw	GHSA-2prf-9cw7-fq62,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json"", ""ghsa-repos"": ""https://github.com/openclaw/openclaw/security/advisories/GHSA-2prf-9cw7-fq62""}",,,openclaw/openclaw repository advisory GHSA-2prf-9cw7-fq62,true
CVE-2026-27209,RESERVED,215,5160,2026-02-21,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-21,215,"csaf,ghsa-repos",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0472	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json;ghsa-repos:openclaw/openclaw	GHSA-65rx-fvh6-r4h2,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0472.json"", ""ghsa-repos"": ""https://github.com/openclaw/openclaw/security/advisories/GHSA-65rx-fvh6-r4h2""}",,,openclaw/openclaw repository advisory GHSA-65rx-fvh6-r4h2,true
CVE-2026-20140,RESERVED,213,5112,2026-02-23,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-23,213,csaf,1,csaf:Nationaal Cyber Security Centrum	NCSC-2026-0068	https://advisories.ncsc.nl/csaf/v2/2026/ncsc-2026-0068.json,"{""csaf"": ""https://advisories.ncsc.nl/csaf/v2/2026/ncsc-2026-0068.json""}",,,CVE-2026-20140,true
CVE-2026-20143,RESERVED,213,5112,2026-02-23,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-23,213,csaf,1,csaf:Nationaal Cyber Security Centrum	NCSC-2026-0068	https://advisories.ncsc.nl/csaf/v2/2026/ncsc-2026-0068.json,"{""csaf"": ""https://advisories.ncsc.nl/csaf/v2/2026/ncsc-2026-0068.json""}",,,CVE-2026-20143,true
CVE-2026-22802,RESERVED,212,5088,2026-02-24,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-24,212,"alpine,csaf",2,alpine:cacti;csaf:SUSE Product Security Team	openSUSE-SU-2026:10241-1	https://ftp.suse.com/pub/projects/security/csaf/opensuse-su-2026_10241-1.json,"{""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-22802"", ""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf/opensuse-su-2026_10241-1.json""}",cacti,,CVE-2026-22802,true
CVE-2026-39044,RESERVED,211,5064,2026-02-25,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-25,211,"alas,alpine,csaf,debian,ubuntu-osv",5,alas:CVE-2026-39044;alpine:gst-plugins-good;csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0525	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0525.json;debian:gst-plugins-good1.0;ubuntu-osv:UBUNTU-CVE-20,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-39044.html"", ""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-39044"", ""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0525.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-39044"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-39044""}",gst-plugins-good,,An integer overflow in the WAV parser (wavparse) when handling malformed WAV files with cue chunks.,true
CVE-2026-39043,RESERVED,211,5064,2026-02-25,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-25,211,"alas,alpine,csaf,debian,ubuntu-osv",5,alas:CVE-2026-39043;alpine:gst-plugins-good;csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-0525	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0525.json;debian:gst-plugins-good1.0;ubuntu-osv:UBUNTU-CVE-20,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-39043.html"", ""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-39043"", ""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-0525.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-39043"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-39043""}",gst-plugins-good,,Heap buffer overflow in the Matroska (MKV) demuxer when calculating decompressed buffer sizes for bz2-compressed tracks.,true
CVE-2026-27827,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-v8cr-7x8f-78mq,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-v8cr-7x8f-78mq""}",,,opf/openproject repository advisory GHSA-v8cr-7x8f-78mq,true
CVE-2026-27817,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-c76v-8735-35hq,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-c76v-8735-35hq""}",,,opf/openproject repository advisory GHSA-c76v-8735-35hq,true
CVE-2026-27733,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-w9w6-f59w-89vj,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-w9w6-f59w-89vj""}",,,opf/openproject repository advisory GHSA-w9w6-f59w-89vj,true
CVE-2026-27731,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-3qgp-q2x5-c4jw,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-3qgp-q2x5-c4jw""}",,,opf/openproject repository advisory GHSA-3qgp-q2x5-c4jw,true
CVE-2026-27722,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-xw8w-4qxm-g9gv,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-xw8w-4qxm-g9gv""}",,,opf/openproject repository advisory GHSA-xw8w-4qxm-g9gv,true
CVE-2026-27721,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-w92f-h4wh-g4w4,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-w92f-h4wh-g4w4""}",,,opf/openproject repository advisory GHSA-w92f-h4wh-g4w4,true
CVE-2026-27720,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-xfmm-g339-3x85,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-xfmm-g339-3x85""}",,,opf/openproject repository advisory GHSA-xfmm-g339-3x85,true
CVE-2026-27719,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-7xv7-73x4-qqvp,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-7xv7-73x4-qqvp""}",,,opf/openproject repository advisory GHSA-7xv7-73x4-qqvp,true
CVE-2026-27717,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-p3hw-5g6p-69f2,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-p3hw-5g6p-69f2""}",,,opf/openproject repository advisory GHSA-p3hw-5g6p-69f2,true
CVE-2026-27718,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-cxm3-9m5g-9cq4,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-cxm3-9m5g-9cq4""}",,,opf/openproject repository advisory GHSA-cxm3-9m5g-9cq4,true
CVE-2026-27716,RESERVED,210,5040,2026-02-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-02-26,210,ghsa-repos,1,ghsa-repos:opf/openproject	GHSA-qpg6-635j-wjc2,"{""ghsa-repos"": ""https://github.com/opf/openproject/security/advisories/GHSA-qpg6-635j-wjc2""}",,,opf/openproject repository advisory GHSA-qpg6-635j-wjc2,true
